,Series Code,Country Name,Country Code,Year,GDP
10311,NY.GDP.MKTP.CD,Sri Lanka,LKA,2010,56728002830
10312,NY.GDP.MKTP.CD,St. Kitts and Nevis,KNA,2010,705015370.4
10313,NY.GDP.MKTP.CD,St. Lucia,LCA,2010,1381968259
10314,NY.GDP.MKTP.CD,St. Martin (French part),MAF,2010,NA
10315,NY.GDP.MKTP.CD,St. Vincent and the Grenadines,VCT,2010,681225963
10316,NY.GDP.MKTP.CD,Sudan,SDN,2010,65634109237
10317,NY.GDP.MKTP.CD,Suriname,SUR,2010,4368398048
10318,NY.GDP.MKTP.CD,Sweden,SWE,2010,4.88E+11
10319,NY.GDP.MKTP.CD,Switzerland,CHE,2010,5.84E+11
10320,NY.GDP.MKTP.CD,Syrian Arab Republic,SYR,2010,NA
10321,NY.GDP.MKTP.CD,Tajikistan,TJK,2010,5642178580
10322,NY.GDP.MKTP.CD,Tanzania,TZA,2010,31407908612
10323,NY.GDP.MKTP.CD,Thailand,THA,2010,3.41E+11
10324,NY.GDP.MKTP.CD,Togo,TGO,2010,3172945645
10325,NY.GDP.MKTP.CD,Tonga,TON,2010,369485198.8
10326,NY.GDP.MKTP.CD,Trinidad and Tobago,TTO,2010,22157948396
10327,NY.GDP.MKTP.CD,Tunisia,TUN,2010,44050929160
10328,NY.GDP.MKTP.CD,Turkey,TUR,2010,7.72E+11
10329,NY.GDP.MKTP.CD,Turkmenistan,TKM,2010,22583157895
10330,NY.GDP.MKTP.CD,Turks and Caicos Islands,TCA,2010,NA
10331,NY.GDP.MKTP.CD,Tuvalu,TUV,2010,31823518.62
10332,NY.GDP.MKTP.CD,Uganda,UGA,2010,20186496527
10333,NY.GDP.MKTP.CD,Ukraine,UKR,2010,1.36E+11
10334,NY.GDP.MKTP.CD,United Arab Emirates,ARE,2010,2.90E+11
10335,NY.GDP.MKTP.CD,United Kingdom,GBR,2010,2.44E+12
10336,NY.GDP.MKTP.CD,United States,USA,2010,1.50E+13
10337,NY.GDP.MKTP.CD,Uruguay,URY,2010,40284481652
10338,NY.GDP.MKTP.CD,Uzbekistan,UZB,2010,39332770929
10339,NY.GDP.MKTP.CD,Vanuatu,VUT,2010,700804286.2
10340,NY.GDP.MKTP.CD,"Venezuela, RB",VEN,2010,3.93E+11
10341,NY.GDP.MKTP.CD,Vietnam,VNM,2010,1.16E+11
10342,NY.GDP.MKTP.CD,Virgin Islands (U.S.),VIR,2010,4.34E+09
10343,NY.GDP.MKTP.CD,West Bank and Gaza,PSE,2010,8913100000
10344,NY.GDP.MKTP.CD,"Yemen, Rep.",YEM,2010,30906748941
10345,NY.GDP.MKTP.CD,Zambia,ZMB,2010,20265556274
10346,NY.GDP.MKTP.CD,Zimbabwe,ZWE,2010,10141859700
10347,NY.GDP.MKTP.CD,Arab World,ARB,2010,2.11E+12
10348,NY.GDP.MKTP.CD,Caribbean small states,CSS,2010,63131259584
10349,NY.GDP.MKTP.CD,North America,NAC,2010,1.66E+13
10350,NY.GDP.MKTP.CD,Not classified,INX,2010,NA
10351,NY.GDP.MKTP.CD,Other small states,OSS,2010,3.24E+11
10352,NY.GDP.MKTP.CD,Pacific island small states,PSS,2010,6413682686
10353,NY.GDP.MKTP.CD,Small states,SST,2010,3.93E+11
10354,NY.GDP.MKTP.CD,Afghanistan,AFG,2011,17930239400
10355,NY.GDP.MKTP.CD,Albania,ALB,2011,12890867539
10356,NY.GDP.MKTP.CD,Algeria,DZA,2011,2.00E+11
10357,NY.GDP.MKTP.CD,Andorra,AND,2011,3442062830
10358,NY.GDP.MKTP.CD,Angola,AGO,2011,1.04E+11
10359,NY.GDP.MKTP.CD,Antigua and Barbuda,ATG,2011,1142042926
10360,NY.GDP.MKTP.CD,Argentina,ARG,2011,5.30E+11
10361,NY.GDP.MKTP.CD,Armenia,ARM,2011,10142111334
10362,NY.GDP.MKTP.CD,Australia,AUS,2011,1.39E+12
10363,NY.GDP.MKTP.CD,Austria,AUT,2011,4.31E+11
10364,NY.GDP.MKTP.CD,Azerbaijan,AZE,2011,65951627200
10365,NY.GDP.MKTP.CD,"Bahamas, The",BHS,2011,10070450000
10366,NY.GDP.MKTP.CD,Bahrain,BHR,2011,28776595745
10367,NY.GDP.MKTP.CD,Bangladesh,BGD,2011,1.29E+11
10368,NY.GDP.MKTP.CD,Barbados,BRB,2011,4660900000
10369,NY.GDP.MKTP.CD,Belarus,BLR,2011,61757788945
10370,NY.GDP.MKTP.CD,Belgium,BEL,2011,5.27E+11
10371,NY.GDP.MKTP.CD,Belize,BLZ,2011,1487005600
10372,NY.GDP.MKTP.CD,Benin,BEN,2011,7814081156
10373,NY.GDP.MKTP.CD,Bermuda,BMU,2011,5550771000
10374,NY.GDP.MKTP.CD,Bhutan,BTN,2011,1820207626
10375,NY.GDP.MKTP.CD,Bolivia,BOL,2011,23963033444
10376,NY.GDP.MKTP.CD,Bosnia and Herzegovina,BIH,2011,18644723861
10377,NY.GDP.MKTP.CD,Botswana,BWA,2011,15682926896
10378,NY.GDP.MKTP.CD,Brazil,BRA,2011,2.62E+12
10379,NY.GDP.MKTP.CD,British Virgin Islands,VGB,2011,NA
10380,NY.GDP.MKTP.CD,Brunei Darussalam,BRN,2011,18525319978
10381,NY.GDP.MKTP.CD,Bulgaria,BGR,2011,57418414504
10382,NY.GDP.MKTP.CD,Burkina Faso,BFA,2011,10724063458
10383,NY.GDP.MKTP.CD,Burundi,BDI,2011,2355652126
10384,NY.GDP.MKTP.CD,Cabo Verde,CPV,2011,1864824081
10385,NY.GDP.MKTP.CD,Cambodia,KHM,2011,12829541141
10386,NY.GDP.MKTP.CD,Cameroon,CMR,2011,29337006833
10387,NY.GDP.MKTP.CD,Canada,CAN,2011,1.79E+12
10388,NY.GDP.MKTP.CD,Chad,TCD,2011,12156380425
10389,NY.GDP.MKTP.CD,Chile,CHL,2011,2.52E+11
10390,NY.GDP.MKTP.CD,China,CHN,2011,7.57E+12
10391,NY.GDP.MKTP.CD,Colombia,COL,2011,3.35E+11
10392,NY.GDP.MKTP.CD,Comoros,COM,2011,586281766.8
10393,NY.GDP.MKTP.CD,"Congo, Dem. Rep.",COD,2011,25839749199
10394,NY.GDP.MKTP.CD,"Congo, Rep.",COG,2011,14425607180
10395,NY.GDP.MKTP.CD,Costa Rica,CRI,2011,42262697840
10396,NY.GDP.MKTP.CD,Cote d'Ivoire,CIV,2011,25381616734
10397,NY.GDP.MKTP.CD,Croatia,HRV,2011,62375044443
10398,NY.GDP.MKTP.CD,Cuba,CUB,2011,6.90E+10
10399,NY.GDP.MKTP.CD,Curacao,CUW,2011,NA
10400,NY.GDP.MKTP.CD,Cyprus,CYP,2011,27427161523
10401,NY.GDP.MKTP.CD,Czech Republic,CZE,2011,2.28E+11
10402,NY.GDP.MKTP.CD,Denmark,DNK,2011,3.44E+11
10403,NY.GDP.MKTP.CD,Djibouti,DJI,2011,1239144502
10404,NY.GDP.MKTP.CD,Dominica,DMA,2011,501025296.3
10405,NY.GDP.MKTP.CD,Dominican Republic,DOM,2011,57811180659
10406,NY.GDP.MKTP.CD,Ecuador,ECU,2011,79276664000
10407,NY.GDP.MKTP.CD,"Egypt, Arab Rep.",EGY,2011,2.36E+11
10408,NY.GDP.MKTP.CD,El Salvador,SLV,2011,20283783700
10409,NY.GDP.MKTP.CD,Equatorial Guinea,GNQ,2011,21329395901
10410,NY.GDP.MKTP.CD,Eritrea,ERI,2011,2607739837
10411,NY.GDP.MKTP.CD,Estonia,EST,2011,23170239901
10412,NY.GDP.MKTP.CD,Eswatini,SWZ,2011,4820499924
10413,NY.GDP.MKTP.CD,Ethiopia,ETH,2011,31952763089
10414,NY.GDP.MKTP.CD,Fiji,FJI,2011,3774530616
10415,NY.GDP.MKTP.CD,Finland,FIN,2011,2.74E+11
10416,NY.GDP.MKTP.CD,France,FRA,2011,2.86E+12
10417,NY.GDP.MKTP.CD,French Polynesia,PYF,2011,NA
10418,NY.GDP.MKTP.CD,Gabon,GAB,2011,18186515200
10419,NY.GDP.MKTP.CD,"Gambia, The",GMB,2011,898290989.9
10420,NY.GDP.MKTP.CD,Georgia,GEO,2011,14434619982
10421,NY.GDP.MKTP.CD,Germany,DEU,2011,3.76E+12
10422,NY.GDP.MKTP.CD,Ghana,GHA,2011,39566292433
10423,NY.GDP.MKTP.CD,Gibraltar,GIB,2011,NA
10424,NY.GDP.MKTP.CD,Greece,GRC,2011,2.88E+11
10425,NY.GDP.MKTP.CD,Greenland,GRL,2011,2684467376
10426,NY.GDP.MKTP.CD,Grenada,GRD,2011,778648666.7
10427,NY.GDP.MKTP.CD,Guatemala,GTM,2011,47654841113
10428,NY.GDP.MKTP.CD,Guinea,GIN,2011,6511123904
10429,NY.GDP.MKTP.CD,Guinea-Bissau,GNB,2011,1099385895
10430,NY.GDP.MKTP.CD,Guyana,GUY,2011,2576024116
10431,NY.GDP.MKTP.CD,Haiti,HTI,2011,7516834160
10432,NY.GDP.MKTP.CD,Honduras,HND,2011,17710315006
10433,NY.GDP.MKTP.CD,Hungary,HUN,2011,1.41E+11
10434,NY.GDP.MKTP.CD,Iceland,ISL,2011,14732689535
10435,NY.GDP.MKTP.CD,India,IND,2011,1.82E+12
10436,NY.GDP.MKTP.CD,Indonesia,IDN,2011,8.93E+11
10437,NY.GDP.MKTP.CD,"Iran, Islamic Rep.",IRN,2011,5.84E+11
10438,NY.GDP.MKTP.CD,Iraq,IRQ,2011,1.86E+11
10439,NY.GDP.MKTP.CD,Ireland,IRL,2011,2.39E+11
10440,NY.GDP.MKTP.CD,Isle of Man,IMN,2011,6142169524
10441,NY.GDP.MKTP.CD,Israel,ISR,2011,2.62E+11
10442,NY.GDP.MKTP.CD,Italy,ITA,2011,2.28E+12
10443,NY.GDP.MKTP.CD,Jamaica,JAM,2011,14439910353
10444,NY.GDP.MKTP.CD,Japan,JPN,2011,6.16E+12
10445,NY.GDP.MKTP.CD,Jordan,JOR,2011,28840263380
10446,NY.GDP.MKTP.CD,Kazakhstan,KAZ,2011,1.93E+11
10447,NY.GDP.MKTP.CD,Kenya,KEN,2011,41954942417
10448,NY.GDP.MKTP.CD,Kiribati,KIR,2011,177142135.1
10449,NY.GDP.MKTP.CD,"Korea, Dem. PeopleŠ—Ès Rep.",PRK,2011,NA
10450,NY.GDP.MKTP.CD,"Korea, Rep.",KOR,2011,1.20E+12
10451,NY.GDP.MKTP.CD,Kuwait,KWT,2011,1.54E+11
10452,NY.GDP.MKTP.CD,Kyrgyz Republic,KGZ,2011,6197766119
10453,NY.GDP.MKTP.CD,Lao PDR,LAO,2011,8749241114
10454,NY.GDP.MKTP.CD,Latvia,LVA,2011,28223552825
10455,NY.GDP.MKTP.CD,Lebanon,LBN,2011,40075674163
10456,NY.GDP.MKTP.CD,Lesotho,LSO,2011,2788022889
10457,NY.GDP.MKTP.CD,Liberia,LBR,2011,1545400000
10458,NY.GDP.MKTP.CD,Libya,LBY,2011,34699395524
10459,NY.GDP.MKTP.CD,Liechtenstein,LIE,2011,5739977477
10460,NY.GDP.MKTP.CD,Lithuania,LTU,2011,43476873413
10461,NY.GDP.MKTP.CD,"Macao SAR, China",MAC,2011,36709860068
10462,NY.GDP.MKTP.CD,"Macedonia, FYR",MKD,2011,10494632699
10463,NY.GDP.MKTP.CD,Madagascar,MDG,2011,9892702358
10464,NY.GDP.MKTP.CD,Malawi,MWI,2011,8003300198
10465,NY.GDP.MKTP.CD,Malaysia,MYS,2011,2.98E+11
10466,NY.GDP.MKTP.CD,Maldives,MDV,2011,2774351760
10467,NY.GDP.MKTP.CD,Mali,MLI,2011,12978107561
10468,NY.GDP.MKTP.CD,Malta,MLT,2011,9507645260
10469,NY.GDP.MKTP.CD,Marshall Islands,MHL,2011,173260300
10470,NY.GDP.MKTP.CD,Mauritania,MRT,2011,5179690136
10471,NY.GDP.MKTP.CD,Mauritius,MUS,2011,11518393367
10472,NY.GDP.MKTP.CD,Mexico,MEX,2011,1.18E+12
10473,NY.GDP.MKTP.CD,Moldova,MDA,2011,7015206498
10474,NY.GDP.MKTP.CD,Monaco,MCO,2011,6074884389
10475,NY.GDP.MKTP.CD,Mongolia,MNG,2011,10409797649
10476,NY.GDP.MKTP.CD,Morocco,MAR,2011,1.01E+11
10477,NY.GDP.MKTP.CD,Mozambique,MOZ,2011,13131168012
10478,NY.GDP.MKTP.CD,Namibia,NAM,2011,12409629836
10479,NY.GDP.MKTP.CD,Nepal,NPL,2011,18913574371
10480,NY.GDP.MKTP.CD,Netherlands,NLD,2011,8.94E+11
10481,NY.GDP.MKTP.CD,New Caledonia,NCL,2011,NA
10482,NY.GDP.MKTP.CD,New Zealand,NZL,2011,1.68E+11
10483,NY.GDP.MKTP.CD,Nicaragua,NIC,2011,9774316692
10484,NY.GDP.MKTP.CD,Niger,NER,2011,6409169890
10485,NY.GDP.MKTP.CD,Nigeria,NGA,2011,4.12E+11
10486,NY.GDP.MKTP.CD,Norway,NOR,2011,4.99E+11
10487,NY.GDP.MKTP.CD,Oman,OMN,2011,67937581274
10488,NY.GDP.MKTP.CD,Pakistan,PAK,2011,2.14E+11
10489,NY.GDP.MKTP.CD,Panama,PAN,2011,34686224300
10490,NY.GDP.MKTP.CD,Papua New Guinea,PNG,2011,17984816533
10491,NY.GDP.MKTP.CD,Paraguay,PRY,2011,25099681461
10492,NY.GDP.MKTP.CD,Peru,PER,2011,1.72E+11
10493,NY.GDP.MKTP.CD,Philippines,PHL,2011,2.24E+11
10494,NY.GDP.MKTP.CD,Poland,POL,2011,5.29E+11
10495,NY.GDP.MKTP.CD,Portugal,PRT,2011,2.45E+11
10496,NY.GDP.MKTP.CD,Puerto Rico,PRI,2011,1.00E+11
10497,NY.GDP.MKTP.CD,Qatar,QAT,2011,1.68E+11
10498,NY.GDP.MKTP.CD,Romania,ROU,2011,1.84E+11
10499,NY.GDP.MKTP.CD,Russian Federation,RUS,2011,2.05E+12
10500,NY.GDP.MKTP.CD,Rwanda,RWA,2011,6563320570
10501,NY.GDP.MKTP.CD,Samoa,WSM,2011,739785121.9
10502,NY.GDP.MKTP.CD,Saudi Arabia,SAU,2011,6.71E+11
10503,NY.GDP.MKTP.CD,Senegal,SEN,2011,14390776644
10504,NY.GDP.MKTP.CD,Serbia,SRB,2011,46466728667
10505,NY.GDP.MKTP.CD,Seychelles,SYC,2011,1065826670
10506,NY.GDP.MKTP.CD,Sierra Leone,SLE,2011,2942546781
10507,NY.GDP.MKTP.CD,Singapore,SGP,2011,2.76E+11
10508,NY.GDP.MKTP.CD,Sint Maarten (Dutch part),SXM,2011,NA
10509,NY.GDP.MKTP.CD,Slovak Republic,SVK,2011,98181259740
10510,NY.GDP.MKTP.CD,Slovenia,SVN,2011,51290792018
10511,NY.GDP.MKTP.CD,Solomon Islands,SLB,2011,932725578.8
10512,NY.GDP.MKTP.CD,South Africa,ZAF,2011,4.17E+11
10513,NY.GDP.MKTP.CD,Spain,ESP,2011,1.49E+12
10514,NY.GDP.MKTP.CD,Sri Lanka,LKA,2011,65289915890
10515,NY.GDP.MKTP.CD,St. Kitts and Nevis,KNA,2011,753225963
10516,NY.GDP.MKTP.CD,St. Lucia,LCA,2011,1437684815
10517,NY.GDP.MKTP.CD,St. Martin (French part),MAF,2011,NA
10518,NY.GDP.MKTP.CD,St. Vincent and the Grenadines,VCT,2011,676129407.4
10519,NY.GDP.MKTP.CD,Sudan,SDN,2011,67327289320
10520,NY.GDP.MKTP.CD,Suriname,SUR,2011,4422276622
10521,NY.GDP.MKTP.CD,Sweden,SWE,2011,5.63E+11
10522,NY.GDP.MKTP.CD,Switzerland,CHE,2011,7.00E+11
10523,NY.GDP.MKTP.CD,Syrian Arab Republic,SYR,2011,NA
10524,NY.GDP.MKTP.CD,Tajikistan,TJK,2011,6522732203
10525,NY.GDP.MKTP.CD,Tanzania,TZA,2011,33878631649
10526,NY.GDP.MKTP.CD,Thailand,THA,2011,3.71E+11
10527,NY.GDP.MKTP.CD,Togo,TGO,2011,3756023160
10528,NY.GDP.MKTP.CD,Tonga,TON,2011,423011844.3
10529,NY.GDP.MKTP.CD,Trinidad and Tobago,TTO,2011,25433011405
10530,NY.GDP.MKTP.CD,Tunisia,TUN,2011,45810626509
10531,NY.GDP.MKTP.CD,Turkey,TUR,2011,8.33E+11
10532,NY.GDP.MKTP.CD,Turkmenistan,TKM,2011,29233333333
10533,NY.GDP.MKTP.CD,Turks and Caicos Islands,TCA,2011,NA
10534,NY.GDP.MKTP.CD,Tuvalu,TUV,2011,38711827.75
10535,NY.GDP.MKTP.CD,Uganda,UGA,2011,20176025418
10536,NY.GDP.MKTP.CD,Ukraine,UKR,2011,1.63E+11
10537,NY.GDP.MKTP.CD,United Arab Emirates,ARE,2011,3.51E+11
10538,NY.GDP.MKTP.CD,United Kingdom,GBR,2011,2.62E+12
10539,NY.GDP.MKTP.CD,United States,USA,2011,1.55E+13
10540,NY.GDP.MKTP.CD,Uruguay,URY,2011,47962439304
10541,NY.GDP.MKTP.CD,Uzbekistan,UZB,2011,45915191189
10542,NY.GDP.MKTP.CD,Vanuatu,VUT,2011,792149700.7
10543,NY.GDP.MKTP.CD,"Venezuela, RB",VEN,2011,3.16E+11
10544,NY.GDP.MKTP.CD,Vietnam,VNM,2011,1.36E+11
10545,NY.GDP.MKTP.CD,Virgin Islands (U.S.),VIR,2011,4.24E+09
10546,NY.GDP.MKTP.CD,West Bank and Gaza,PSE,2011,10465400000
10547,NY.GDP.MKTP.CD,"Yemen, Rep.",YEM,2011,32726417212
10548,NY.GDP.MKTP.CD,Zambia,ZMB,2011,23460098340
10549,NY.GDP.MKTP.CD,Zimbabwe,ZWE,2011,12098450700
10550,NY.GDP.MKTP.CD,Arab World,ARB,2011,2.50E+12
10551,NY.GDP.MKTP.CD,Caribbean small states,CSS,2011,68378335170
10552,NY.GDP.MKTP.CD,North America,NAC,2011,1.73E+13
10553,NY.GDP.MKTP.CD,Not classified,INX,2011,NA
10554,NY.GDP.MKTP.CD,Other small states,OSS,2011,4.01E+11
10555,NY.GDP.MKTP.CD,Pacific island small states,PSS,2011,7627779125
10556,NY.GDP.MKTP.CD,Small states,SST,2011,4.77E+11
10557,NY.GDP.MKTP.CD,Afghanistan,AFG,2012,20536542737
10558,NY.GDP.MKTP.CD,Albania,ALB,2012,12319784787
10559,NY.GDP.MKTP.CD,Algeria,DZA,2012,2.09E+11
10560,NY.GDP.MKTP.CD,Andorra,AND,2012,3164615187
10561,NY.GDP.MKTP.CD,Angola,AGO,2012,1.14E+11
10562,NY.GDP.MKTP.CD,Antigua and Barbuda,ATG,2012,1211411704
10563,NY.GDP.MKTP.CD,Argentina,ARG,2012,5.46E+11
10564,NY.GDP.MKTP.CD,Armenia,ARM,2012,10619320049
10565,NY.GDP.MKTP.CD,Australia,AUS,2012,1.54E+12
10566,NY.GDP.MKTP.CD,Austria,AUT,2012,4.09E+11
10567,NY.GDP.MKTP.CD,Azerbaijan,AZE,2012,69683935845
10568,NY.GDP.MKTP.CD,"Bahamas, The",BHS,2012,10720500000
10569,NY.GDP.MKTP.CD,Bahrain,BHR,2012,30749308511
10570,NY.GDP.MKTP.CD,Bangladesh,BGD,2012,1.33E+11
10571,NY.GDP.MKTP.CD,Barbados,BRB,2012,4656350000
10572,NY.GDP.MKTP.CD,Belarus,BLR,2012,65685102555
10573,NY.GDP.MKTP.CD,Belgium,BEL,2012,4.98E+11
10574,NY.GDP.MKTP.CD,Belize,BLZ,2012,1573670250
10575,NY.GDP.MKTP.CD,Benin,BEN,2012,8152554487
10576,NY.GDP.MKTP.CD,Bermuda,BMU,2012,5537537000
10577,NY.GDP.MKTP.CD,Bhutan,BTN,2012,1823692110
10578,NY.GDP.MKTP.CD,Bolivia,BOL,2012,27084497540
10579,NY.GDP.MKTP.CD,Bosnia and Herzegovina,BIH,2012,17226849297
10580,NY.GDP.MKTP.CD,Botswana,BWA,2012,14686278707
10581,NY.GDP.MKTP.CD,Brazil,BRA,2012,2.47E+12
10582,NY.GDP.MKTP.CD,British Virgin Islands,VGB,2012,NA
10583,NY.GDP.MKTP.CD,Brunei Darussalam,BRN,2012,19048495519
10584,NY.GDP.MKTP.CD,Bulgaria,BGR,2012,53903022339
10585,NY.GDP.MKTP.CD,Burkina Faso,BFA,2012,11166063467
10586,NY.GDP.MKTP.CD,Burundi,BDI,2012,2472384907
10587,NY.GDP.MKTP.CD,Cabo Verde,CPV,2012,1751888562
10588,NY.GDP.MKTP.CD,Cambodia,KHM,2012,14054443213
10589,NY.GDP.MKTP.CD,Cameroon,CMR,2012,29104437355
10590,NY.GDP.MKTP.CD,Canada,CAN,2012,1.82E+12
10591,NY.GDP.MKTP.CD,Chad,TCD,2012,12368071039
10592,NY.GDP.MKTP.CD,Chile,CHL,2012,2.67E+11
10593,NY.GDP.MKTP.CD,China,CHN,2012,8.56E+12
10594,NY.GDP.MKTP.CD,Colombia,COL,2012,3.70E+11
10595,NY.GDP.MKTP.CD,Comoros,COM,2012,570865941.2
10596,NY.GDP.MKTP.CD,"Congo, Dem. Rep.",COD,2012,29306223081
10597,NY.GDP.MKTP.CD,"Congo, Rep.",COG,2012,13677930124
10598,NY.GDP.MKTP.CD,Costa Rica,CRI,2012,46473128286
10599,NY.GDP.MKTP.CD,Cote d'Ivoire,CIV,2012,27040562587
10600,NY.GDP.MKTP.CD,Croatia,HRV,2012,56565475275
10601,NY.GDP.MKTP.CD,Cuba,CUB,2012,7.31E+10
10602,NY.GDP.MKTP.CD,Curacao,CUW,2012,NA
10603,NY.GDP.MKTP.CD,Cyprus,CYP,2012,25041372222
10604,NY.GDP.MKTP.CD,Czech Republic,CZE,2012,2.07E+11
10605,NY.GDP.MKTP.CD,Denmark,DNK,2012,3.27E+11
10606,NY.GDP.MKTP.CD,Djibouti,DJI,2012,1353632942
10607,NY.GDP.MKTP.CD,Dominica,DMA,2012,485998000
10608,NY.GDP.MKTP.CD,Dominican Republic,DOM,2012,60657780261
10609,NY.GDP.MKTP.CD,Ecuador,ECU,2012,87924544000
10610,NY.GDP.MKTP.CD,"Egypt, Arab Rep.",EGY,2012,2.79E+11
10611,NY.GDP.MKTP.CD,El Salvador,SLV,2012,21386153000
10612,NY.GDP.MKTP.CD,Equatorial Guinea,GNQ,2012,22389627294
10613,NY.GDP.MKTP.CD,Eritrea,ERI,2012,NA
10614,NY.GDP.MKTP.CD,Estonia,EST,2012,23043864510
10615,NY.GDP.MKTP.CD,Eswatini,SWZ,2012,4823831657
10616,NY.GDP.MKTP.CD,Ethiopia,ETH,2012,43310721414
10617,NY.GDP.MKTP.CD,Fiji,FJI,2012,3972012571
10618,NY.GDP.MKTP.CD,Finland,FIN,2012,2.57E+11
10619,NY.GDP.MKTP.CD,France,FRA,2012,2.68E+12
10620,NY.GDP.MKTP.CD,French Polynesia,PYF,2012,NA
10621,NY.GDP.MKTP.CD,Gabon,GAB,2012,17171468469
10622,NY.GDP.MKTP.CD,"Gambia, The",GMB,2012,910026155.7
10623,NY.GDP.MKTP.CD,Georgia,GEO,2012,15846474596
10624,NY.GDP.MKTP.CD,Germany,DEU,2012,3.54E+12
10625,NY.GDP.MKTP.CD,Ghana,GHA,2012,41939728979
10626,NY.GDP.MKTP.CD,Gibraltar,GIB,2012,NA
10627,NY.GDP.MKTP.CD,Greece,GRC,2012,2.46E+11
10628,NY.GDP.MKTP.CD,Greenland,GRL,2012,2609667674
10629,NY.GDP.MKTP.CD,Grenada,GRD,2012,799882148.1
10630,NY.GDP.MKTP.CD,Guatemala,GTM,2012,50388454861
10631,NY.GDP.MKTP.CD,Guinea,GIN,2012,7504778989
10632,NY.GDP.MKTP.CD,Guinea-Bissau,GNB,2012,989875559.1
10633,NY.GDP.MKTP.CD,Guyana,GUY,2012,2861562266
10634,NY.GDP.MKTP.CD,Haiti,HTI,2012,7890216508
10635,NY.GDP.MKTP.CD,Honduras,HND,2012,18528601901
10636,NY.GDP.MKTP.CD,Hungary,HUN,2012,1.28E+11
10637,NY.GDP.MKTP.CD,Iceland,ISL,2012,14292008745
10638,NY.GDP.MKTP.CD,India,IND,2012,1.83E+12
10639,NY.GDP.MKTP.CD,Indonesia,IDN,2012,9.18E+11
10640,NY.GDP.MKTP.CD,"Iran, Islamic Rep.",IRN,2012,5.99E+11
10641,NY.GDP.MKTP.CD,Iraq,IRQ,2012,2.18E+11
10642,NY.GDP.MKTP.CD,Ireland,IRL,2012,2.26E+11
10643,NY.GDP.MKTP.CD,Isle of Man,IMN,2012,6433357030
10644,NY.GDP.MKTP.CD,Israel,ISR,2012,2.57E+11
10645,NY.GDP.MKTP.CD,Italy,ITA,2012,2.07E+12
10646,NY.GDP.MKTP.CD,Jamaica,JAM,2012,14800165407
10647,NY.GDP.MKTP.CD,Japan,JPN,2012,6.20E+12
10648,NY.GDP.MKTP.CD,Jordan,JOR,2012,30937277606
10649,NY.GDP.MKTP.CD,Kazakhstan,KAZ,2012,2.08E+11
10650,NY.GDP.MKTP.CD,Kenya,KEN,2012,50334699324
10651,NY.GDP.MKTP.CD,Kiribati,KIR,2012,188045661.6
10652,NY.GDP.MKTP.CD,"Korea, Dem. PeopleŠ—Ès Rep.",PRK,2012,NA
10653,NY.GDP.MKTP.CD,"Korea, Rep.",KOR,2012,1.22E+12
10654,NY.GDP.MKTP.CD,Kuwait,KWT,2012,1.74E+11
10655,NY.GDP.MKTP.CD,Kyrgyz Republic,KGZ,2012,6605139933
10656,NY.GDP.MKTP.CD,Lao PDR,LAO,2012,10191350120
10657,NY.GDP.MKTP.CD,Latvia,LVA,2012,28119996053
10658,NY.GDP.MKTP.CD,Lebanon,LBN,2012,43868565282
10659,NY.GDP.MKTP.CD,Lesotho,LSO,2012,2678494689
10660,NY.GDP.MKTP.CD,Liberia,LBR,2012,1735500000
10661,NY.GDP.MKTP.CD,Libya,LBY,2012,81873662519
10662,NY.GDP.MKTP.CD,Liechtenstein,LIE,2012,5456009385
10663,NY.GDP.MKTP.CD,Lithuania,LTU,2012,42848195256
10664,NY.GDP.MKTP.CD,"Macao SAR, China",MAC,2012,43031577366
10665,NY.GDP.MKTP.CD,"Macedonia, FYR",MKD,2012,9745251126
10666,NY.GDP.MKTP.CD,Madagascar,MDG,2012,9919780071
10667,NY.GDP.MKTP.CD,Malawi,MWI,2012,6028470989
10668,NY.GDP.MKTP.CD,Malaysia,MYS,2012,3.14E+11
10669,NY.GDP.MKTP.CD,Maldives,MDV,2012,2886170572
10670,NY.GDP.MKTP.CD,Mali,MLI,2012,12442747897
10671,NY.GDP.MKTP.CD,Malta,MLT,2012,9209559296
10672,NY.GDP.MKTP.CD,Marshall Islands,MHL,2012,185210500
10673,NY.GDP.MKTP.CD,Mauritania,MRT,2012,5225533500
10674,NY.GDP.MKTP.CD,Mauritius,MUS,2012,11668685524
10675,NY.GDP.MKTP.CD,Mexico,MEX,2012,1.20E+12
10676,NY.GDP.MKTP.CD,Moldova,MDA,2012,7284686576
10677,NY.GDP.MKTP.CD,Monaco,MCO,2012,NA
10678,NY.GDP.MKTP.CD,Mongolia,MNG,2012,12292770631
10679,NY.GDP.MKTP.CD,Morocco,MAR,2012,98266306615
10680,NY.GDP.MKTP.CD,Mozambique,MOZ,2012,14534278446
10681,NY.GDP.MKTP.CD,Namibia,NAM,2012,13016272899
10682,NY.GDP.MKTP.CD,Nepal,NPL,2012,18851513891
10683,NY.GDP.MKTP.CD,Netherlands,NLD,2012,8.29E+11
10684,NY.GDP.MKTP.CD,New Caledonia,NCL,2012,NA
10685,NY.GDP.MKTP.CD,New Zealand,NZL,2012,1.76E+11
10686,NY.GDP.MKTP.CD,Nicaragua,NIC,2012,10532001130
10687,NY.GDP.MKTP.CD,Niger,NER,2012,6942209336
10688,NY.GDP.MKTP.CD,Nigeria,NGA,2012,4.61E+11
